05/02/2025,,,,,PAGAMENTO 3221 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,5002,,,,293.83,,"14,706.17d",,,,,,"14,717.08d",,
05/02/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 01/2025  ,,,,,,,,,,188,,,,"1,256.68",,"13,449.49d",,,,,,"13,460.40d",,
05/02/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,"12,200.00",,"1,249.49d",,,,,,"1,260.40d",,
11/02/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 01/2025  ,,,,,,,,,,188,,,,94.34,,"1,155.15d",,,,,,"1,166.06d",,
11/02/2025,,,,,PAGAMENTO DE INSS MÊS 01/2025 ,,,,,,,,,,191,,,,166.98,,988.17d,,,,,,999.08d,,
14/02/2025,,,,,PAGAMENTO SIMPLES 01/2025 ,,,,,,,,,,479,,,,900.00,,88.17d,,,,,,99.08d,,
05/03/2025,,,,,RECEBIMENTO 29 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,504,,"15,000.00",,,,"15,000.00d",,,,,,"15,099.08d",,
05/03/2025,,,,,PAGAMENTO 3529 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,5002,,,,293.83,,"14,706.17d",,,,,,"14,805.25d",,
05/03/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 02/2025  ,,,,,,,,,,188,,,,"1,351.02",,"13,355.15d",,,,,,"13,454.23d",,
05/03/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,"2,970.00",,"10,385.15d",,,,,,"10,484.23d",,
05/03/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,"9,000.00",,"1,385.15d",,,,,,"1,484.23d",,
11/03/2025,,,,,PAGAMENTO SIMPLES 02/2025 ,,,,,,,,,,479,,,,900.00,,485.15d,,,,,,584.23d,,
14/03/2025,,,,,PAGAMENTO DE INSS MÊS 02/2025 ,,,,,,,,,,191,,,,166.98,,318.17d,,,,,,417.25d,,
18/03/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,350.00,,31.83c,,,,,,67.25d,,
04/04/2025,,,,,RECEBIMENTO 30 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,504,,"15,000.00",,,,"15,000.00d",,,,,,"15,067.25d",,
04/04/2025,,,,,PAGAMENTO 3859 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,5002,,,,293.83,,"14,706.17d",,,,,,"14,773.42d",,
04/04/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,"12,000.00",,"2,706.17d",,,,,,"2,773.42d",,
07/04/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 03/2025  ,,,,,,,,,,188,,,,"1,351.02",,"1,355.15d",,,,,,"1,422.40d",,
09/04/2025,,,,,RECEBIMENTO BONIFIQ DESENVOLVIMENTO,,,,,,,,,,554,,484.33,,,,"1,839.48d",,,,,,"1,906.73d",,
09/04/2025,,,,,PAGAMENTO DE ALVARÁ,,,,,,,,,,621,,,,212.47,,"1,627.01d",,,,,,"1,694.26d",,
10/04/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,500.00,,"1,127.01d",,,,,,"1,194.26d",,
14/04/2025,,,,,PAGAMENTO DE INSS MÊS 03/2025 ,,,,,,,,,,191,,,,166.98,,960.03d,,,,,,"1,027.28d",,
15/04/2025,,,,,PAGAMENTO SIMPLES 03/2025 ,,,,,,,,,,479,,,,900.00,,60.03d,,,,,,127.28d,,
15/04/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,100.00,,39.97c,,,,,,27.28d,,
30/04/2025,,,,,RECEBIMENTO BONIFIQ DESENVOLVIMENTO,,,,,,,,,,554,,"1,914.20",,,,"1,874.23d",,,,,,"1,941.48d",,
30/04/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,"1,940.00",,65.77c,,,,,,1.48d,,
05/05/2025,,,,,RECEBIMENTO 31 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,504,,"15,000.00",,,,"15,000.00d",,,,,,"15,001.48d",,
05/05/2025,,,,,PAGAMENTO 4219 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,5002,,,,293.83,,"14,706.17d",,,,,,"14,707.65d",,
05/05/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,"12,000.00",,"2,706.17d",,,,,,"2,707.65d",,
08/05/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 04/2025  ,,,,,,,,,,188,,,,"1,351.02",,"1,355.15d",,,,,,"1,356.63d",,
12/05/2025,,,,,PAGAMENTO DE INSS MÊS 04/2025 ,,,,,,,,,,191,,,,166.98,,"1,188.17d",,,,,,"1,189.65d",,
14/05/2025,,,,,PAGAMENTO SIMPLES 04/2025 ,,,,,,,,,,479,,,,900.00,,288.17d,,,,,,289.65d,,
14/05/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,280.00,,8.17d,,,,,,9.65d,,
02/06/2025,,,,,RECEBIMENTO BONIFIQ DESENVOLVIMENTO,,,,,,,,,,554,,"2,530.87",,,,"2,530.87d",,,,,,"2,540.52d",,
02/06/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,"2,540.00",,9.13c,,,,,,0.52d,,
05/06/2025,,,,,RECEBIMENTO 32 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,504,,"15,000.00",,,,"14,990.87d",,,,,,"15,000.52d",,
05/06/2025,,,,,PAGAMENTO 4620 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,5002,,,,293.83,,"14,697.04d",,,,,,"14,706.69d",,
05/06/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 05/2025  ,,,,,,,,,,188,,,,"1,351.02",,"13,346.02d",,,,,,"13,355.67d",,
05/06/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,"12,280.00",,"1,066.02d",,,,,,"1,075.67d",,
11/06/2025,,,,,PAGAMENTO SIMPLES 05/2025 ,,,,,,,,,,479,,,,900.00,,166.02d,,,,,,175.67d,,
13/06/2025,,,,,PAGAMENTO DE INSS MÊS 05/2025 ,,,,,,,,,,191,,,,166.98,,0.96c,,,,,,8.69d,,
04/07/2025,,,,,RECEBIMENTO 33 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,504,,"15,000.00",,,,"15,000.00d",,,,,,"15,008.69d",,
06/07/2025,,,,,PAGAMENTO 5004 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,5002,,,,293.83,,"14,706.17d",,,,,,"14,714.86d",,
07/07/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 06/2025  ,,,,,,,,,,188,,,,"1,351.02",,"13,355.15d",,,,,,"13,363.84d",,
07/07/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,"12,300.00",,"1,055.15d",,,,,,"1,063.84d",,
09/07/2025,,,,,PAGAMENTO SIMPLES 06/2025 ,,,,,,,,,,479,,,,900.00,,155.15d,,,,,,163.84d,,
18/07/2025,,,,,RECEBIMENTO BONIFIQ DESENVOLVIMENTO,,,,,,,,,,554,,712.81,,,,867.96d,,,,,,876.65d,,
18/07/2025,,,,,PAGAMENTO DE INSS MÊS 06/2025 ,,,,,,,,,,191,,,,166.98,,700.98d,,,,,,709.67d,,
18/07/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,658,,,,700.00,,0.98d,,,,,,9.67d,,
Conta:,,504,,,,,-,,1.1.2.01.0001,,,,CLIENTES,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,"15,000.00d",,
03/01/2025,,,,,RECEBIMENTO 27 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,672,,,,"15,000.00",,"15,000.00c",,,,,,0.00,,
20/01/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 28 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"15,000.00",,,,0.00,,,,,,"15,000.00d",,
05/02/2025,,,,,RECEBIMENTO 28 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,672,,,,"15,000.00",,"15,000.00c",,,,,,0.00,,
20/02/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 29 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"15,000.00",,,,0.00,,,,,,"15,000.00d",,
05/03/2025,,,,,RECEBIMENTO 29 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,672,,,,"15,000.00",,"15,000.00c",,,,,,0.00,,
20/03/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 30 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"15,000.00",,,,0.00,,,,,,"15,000.00d",,
04/04/2025,,,,,RECEBIMENTO 30 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,672,,,,"15,000.00",,"15,000.00c",,,,,,0.00,,
17/04/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 31 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"15,000.00",,,,0.00,,,,,,"15,000.00d",,
05/05/2025,,,,,RECEBIMENTO 31 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,672,,,,"15,000.00",,"15,000.00c",,,,,,0.00,,
19/05/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 32 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"15,000.00",,,,0.00,,,,,,"15,000.00d",,
05/06/2025,,,,,RECEBIMENTO 32 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,672,,,,"15,000.00",,"15,000.00c",,,,,,0.00,,
23/06/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 33 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"15,000.00",,,,0.00,,,,,,"15,000.00d",,
04/07/2025,,,,,RECEBIMENTO 33 BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA 1-1 ,,,,,,,,,,672,,,,"15,000.00",,"15,000.00c",,,,,,0.00,,
25/07/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 35 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"16,000.00",,,,"1,000.00d",,,,,,"16,000.00d",,
20/08/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 36 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"16,000.00",,,,"16,000.00d",,,,,,"32,000.00d",,
18/09/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 37 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"16,000.00",,,,"16,000.00d",,,,,,"48,000.00d",,
20/10/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 38 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"16,000.00",,,,"16,000.00d",,,,,,"64,000.00d",,
17/11/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 39 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,411,,"16,000.00",,,,"16,000.00d",,,,,,"80,000.00d",,
Conta:,,5002,,,,,-,,2.1.3.01.0003,,,,COLINEAR CONTABILIDADE E FINANCAS LTDA,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,293.83c,,
03/01/2025,,,,,PAGAMENTO 2921 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,672,,293.83,,,,293.83d,,,,,,0.00,,
28/01/2025,,,,,SERVIÇO TOMADO CONFORME NF 3221 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,361,,,,293.83,,0.00,,,,,,293.83c,,
05/02/2025,,,,,PAGAMENTO 3221 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,672,,293.83,,,,293.83d,,,,,,0.00,,
25/02/2025,,,,,SERVIÇO TOMADO CONFORME NF 3529 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,361,,,,293.83,,0.00,,,,,,293.83c,,
05/03/2025,,,,,PAGAMENTO 3529 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,672,,293.83,,,,293.83d,,,,,,0.00,,
25/03/2025,,,,,SERVIÇO TOMADO CONFORME NF 3859 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,361,,,,293.83,,0.00,,,,,,293.83c,,
04/04/2025,,,,,PAGAMENTO 3859 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,672,,293.83,,,,293.83d,,,,,,0.00,,
15/04/2025,,,,,SERVIÇO TOMADO CONFORME NF 4219 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,361,,,,293.83,,0.00,,,,,,293.83c,,
05/05/2025,,,,,PAGAMENTO 4219 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,672,,293.83,,,,293.83d,,,,,,0.00,,
28/05/2025,,,,,SERVIÇO TOMADO CONFORME NF 4620 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,361,,,,293.83,,0.00,,,,,,293.83c,,
05/06/2025,,,,,PAGAMENTO 4620 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,672,,293.83,,,,293.83d,,,,,,0.00,,
27/06/2025,,,,,SERVIÇO TOMADO CONFORME NF 5004 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,361,,,,293.83,,0.00,,,,,,293.83c,,
06/07/2025,,,,,PAGAMENTO 5004 COLINEAR CONTABILIDADE E FINANCAS LTDA 1-1 ,,,,,,,,,,672,,293.83,,,,293.83d,,,,,,0.00,,
23/07/2025,,,,,SERVIÇO TOMADO CONFORME NF 5441 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,361,,,,293.83,,0.00,,,,,,293.83c,,
Conta:,,479,,,,,-,,2.1.4.01.0015,,,,SIMPLES NACIONAL A RECOLHER,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,900.00c,,
14/01/2025,,,,,PAGAMENTO SIMPLES 12/2024 ,,,,,,,,,,672,,900.00,,,,900.00d,,,,,,0.00,,
31/01/2025,,,,,VALOR A RECOLHER SIMPLES 01/2025 ,,,,,,,,,,480,,,,900.00,,0.00,,,,,,900.00c,,
14/02/2025,,,,,PAGAMENTO SIMPLES 01/2025 ,,,,,,,,,,672,,900.00,,,,900.00d,,,,,,0.00,,
28/02/2025,,,,,VALOR A RECOLHER SIMPLES 02/2025 ,,,,,,,,,,480,,,,900.00,,0.00,,,,,,900.00c,,
11/03/2025,,,,,PAGAMENTO SIMPLES 02/2025 ,,,,,,,,,,672,,900.00,,,,900.00d,,,,,,0.00,,
31/03/2025,,,,,VALOR A RECOLHER SIMPLES 03/2025 ,,,,,,,,,,480,,,,900.00,,0.00,,,,,,900.00c,,
15/04/2025,,,,,PAGAMENTO SIMPLES 03/2025 ,,,,,,,,,,672,,900.00,,,,900.00d,,,,,,0.00,,
30/04/2025,,,,,VALOR A RECOLHER SIMPLES 04/2025 ,,,,,,,,,,480,,,,900.00,,0.00,,,,,,900.00c,,
14/05/2025,,,,,PAGAMENTO SIMPLES 04/2025 ,,,,,,,,,,672,,900.00,,,,900.00d,,,,,,0.00,,
31/05/2025,,,,,VALOR A RECOLHER SIMPLES 05/2025 ,,,,,,,,,,480,,,,900.00,,0.00,,,,,,900.00c,,
11/06/2025,,,,,PAGAMENTO SIMPLES 05/2025 ,,,,,,,,,,672,,900.00,,,,900.00d,,,,,,0.00,,
30/06/2025,,,,,VALOR A RECOLHER SIMPLES 06/2025 ,,,,,,,,,,480,,,,900.00,,0.00,,,,,,900.00c,,
09/07/2025,,,,,PAGAMENTO SIMPLES 06/2025 ,,,,,,,,,,672,,900.00,,,,900.00d,,,,,,0.00,,
31/07/2025,,,,,VALOR A RECOLHER SIMPLES 07/2025 ,,,,,,,,,,480,,,,960.00,,60.00c,,,,,,960.00c,,
31/08/2025,,,,,VALOR A RECOLHER SIMPLES 08/2025 ,,,,,,,,,,480,,,,964.59,,964.59c,,,,,,"1,924.59c",,
30/09/2025,,,,,VALOR A RECOLHER SIMPLES 09/2025 ,,,,,,,,,,480,,,,969.15,,969.15c,,,,,,"2,893.74c",,
31/10/2025,,,,,VALOR A RECOLHER SIMPLES 10/2025 ,,,,,,,,,,480,,,,973.65,,973.65c,,,,,,"3,867.39c",,
30/11/2025,,,,,VALOR A RECOLHER SIMPLES 11/2025 ,,,,,,,,,,480,,,,978.08,,978.08c,,,,,,"4,845.47c",,
Conta:,,188,,,,,-,,2.1.5.01.0002,,,,PRÓ-LABORE A PAGAR,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,"1,256.68c",,
03/01/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 12/2024  ,,,,,,,,,,672,,"1,256.68",,,,"1,256.68d",,,,,,0.00,,
31/01/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 01/2025 ,,,,,,,,,,332,,,,"1,518.00",,261.32c,,,,,,"1,518.00c",,
31/01/2025,,,,,INSS A RECOLHER DO MÊS 01/2025 ,,,,,,,,,,191,,166.98,,,,94.34c,,,,,,"1,351.02c",,
05/02/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 01/2025  ,,,,,,,,,,672,,"1,256.68",,,,"1,256.68d",,,,,,94.34c,,
11/02/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 01/2025  ,,,,,,,,,,672,,94.34,,,,"1,351.02d",,,,,,0.00,,
28/02/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 02/2025 ,,,,,,,,,,332,,,,"1,518.00",,166.98c,,,,,,"1,518.00c",,
28/02/2025,,,,,INSS A RECOLHER DO MÊS 02/2025 ,,,,,,,,,,191,,166.98,,,,0.00,,,,,,"1,351.02c",,
05/03/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 02/2025  ,,,,,,,,,,672,,"1,351.02",,,,"1,351.02d",,,,,,0.00,,
31/03/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 03/2025 ,,,,,,,,,,332,,,,"1,518.00",,166.98c,,,,,,"1,518.00c",,
31/03/2025,,,,,INSS A RECOLHER DO MÊS 03/2025 ,,,,,,,,,,191,,166.98,,,,0.00,,,,,,"1,351.02c",,
07/04/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 03/2025  ,,,,,,,,,,672,,"1,351.02",,,,"1,351.02d",,,,,,0.00,,
30/04/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 04/2025 ,,,,,,,,,,332,,,,"1,518.00",,166.98c,,,,,,"1,518.00c",,
30/04/2025,,,,,INSS A RECOLHER DO MÊS 04/2025 ,,,,,,,,,,191,,166.98,,,,0.00,,,,,,"1,351.02c",,
08/05/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 04/2025  ,,,,,,,,,,672,,"1,351.02",,,,"1,351.02d",,,,,,0.00,,
30/05/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 05/2025 ,,,,,,,,,,332,,,,"1,518.00",,166.98c,,,,,,"1,518.00c",,
30/05/2025,,,,,INSS A RECOLHER DO MÊS 05/2025 ,,,,,,,,,,191,,166.98,,,,0.00,,,,,,"1,351.02c",,
05/06/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 05/2025  ,,,,,,,,,,672,,"1,351.02",,,,"1,351.02d",,,,,,0.00,,
30/06/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 06/2025 ,,,,,,,,,,332,,,,"1,518.00",,166.98c,,,,,,"1,518.00c",,
30/06/2025,,,,,INSS A RECOLHER DO MÊS 06/2025 ,,,,,,,,,,191,,166.98,,,,0.00,,,,,,"1,351.02c",,
07/07/2025,,,,,PAGAMENTO DE PRÓ-LABORE MÊS 06/2025  ,,,,,,,,,,672,,"1,351.02",,,,"1,351.02d",,,,,,0.00,,
31/07/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 07/2025 ,,,,,,,,,,332,,,,"1,518.00",,166.98c,,,,,,"1,518.00c",,
31/07/2025,,,,,INSS A RECOLHER DO MÊS 07/2025 ,,,,,,,,,,191,,166.98,,,,0.00,,,,,,"1,351.02c",,
Conta:,,191,,,,,-,,2.1.5.02.0001,,,,INSS A RECOLHER,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,155.32c,,
08/01/2025,,,,,PAGAMENTO DE INSS MÊS 12/2024 ,,,,,,,,,,672,,155.32,,,,155.32d,,,,,,0.00,,
31/01/2025,,,,,INSS A RECOLHER DO MÊS 01/2025 ,,,,,,,,,,188,,,,166.98,,11.66c,,,,,,166.98c,,
11/02/2025,,,,,PAGAMENTO DE INSS MÊS 01/2025 ,,,,,,,,,,672,,166.98,,,,166.98d,,,,,,0.00,,
28/02/2025,,,,,INSS A RECOLHER DO MÊS 02/2025 ,,,,,,,,,,188,,,,166.98,,0.00,,,,,,166.98c,,
14/03/2025,,,,,PAGAMENTO DE INSS MÊS 02/2025 ,,,,,,,,,,672,,166.98,,,,166.98d,,,,,,0.00,,
31/03/2025,,,,,INSS A RECOLHER DO MÊS 03/2025 ,,,,,,,,,,188,,,,166.98,,0.00,,,,,,166.98c,,
14/04/2025,,,,,PAGAMENTO DE INSS MÊS 03/2025 ,,,,,,,,,,672,,166.98,,,,166.98d,,,,,,0.00,,
30/04/2025,,,,,INSS A RECOLHER DO MÊS 04/2025 ,,,,,,,,,,188,,,,166.98,,0.00,,,,,,166.98c,,
12/05/2025,,,,,PAGAMENTO DE INSS MÊS 04/2025 ,,,,,,,,,,672,,166.98,,,,166.98d,,,,,,0.00,,
30/05/2025,,,,,INSS A RECOLHER DO MÊS 05/2025 ,,,,,,,,,,188,,,,166.98,,0.00,,,,,,166.98c,,
13/06/2025,,,,,PAGAMENTO DE INSS MÊS 05/2025 ,,,,,,,,,,672,,166.98,,,,166.98d,,,,,,0.00,,
30/06/2025,,,,,INSS A RECOLHER DO MÊS 06/2025 ,,,,,,,,,,188,,,,166.98,,0.00,,,,,,166.98c,,
18/07/2025,,,,,PAGAMENTO DE INSS MÊS 06/2025 ,,,,,,,,,,672,,166.98,,,,166.98d,,,,,,0.00,,
31/07/2025,,,,,INSS A RECOLHER DO MÊS 07/2025 ,,,,,,,,,,188,,,,166.98,,0.00,,,,,,166.98c,,
Conta:,,554,,,,,-,,2.1.6.01.0001,,,,ADIANTAMENTO DE CLIENTES,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,658.15c,,
09/04/2025,,,,,RECEBIMENTO BONIFIQ DESENVOLVIMENTO,,,,,,,,,,672,,,,484.33,,484.33c,,,,,,"1,142.48c",,
30/04/2025,,,,,RECEBIMENTO BONIFIQ DESENVOLVIMENTO,,,,,,,,,,672,,,,"1,914.20",,"2,398.53c",,,,,,"3,056.68c",,
02/06/2025,,,,,RECEBIMENTO BONIFIQ DESENVOLVIMENTO,,,,,,,,,,672,,,,"2,530.87",,"2,530.87c",,,,,,"5,587.55c",,
18/07/2025,,,,,RECEBIMENTO BONIFIQ DESENVOLVIMENTO,,,,,,,,,,672,,,,712.81,,712.81c,,,,,,"6,300.36c",,
Conta:,,610,,,,,-,,2.1.6.06.0001,,,,CONTAS A PAGAR,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,0.00,,
